Hospital cost report record number (with leading zeros) [rpt_rec_num],Provider control type code [prvdr_ctrl_type_cd],"Cost report status (1=As Submitted, 2=Settled w/o Audit, 3=Settled with Audit, 4=Reopened, 5=Amended) [RPT_STUS_CD]",Medicare provider number [prvdr_num],Cost reporting period beginning date [FY_BGN_DT],Cost reporting period end date [FY_END_DT],"Are there any related organization or home office costs (as defined in CMS Pub. 15-1, chapter 10)? [any_home_office_costs]",Hospital city (as reported in the hospital cost report) [hosp_city_hcr],Hospital name (as reported in the hospital cost report) [hosp_name_hcr],Hospital street address (as reported in the hospital cost report) [hosp_street_address_hcr],Hospital zip code (as reported in the hospital cost report) [hosp_zip5_hcr],Hospital operates a transplant center (Y/N) [transplant_center],"If teaching hospital, did hospital elect cost reimbursement for physicians' services as defined in CMS Pub. 15-1, section 2148? [teach_hosp_cost_reim_hcr]",Critical access hospital? (Y/N) (as reported in the hospital cost report) [critical_access_hosp_hcr],Is this a hospital involved in training residents in approved GME programs? [teach_hosp_hcr],"If any_home_office_costs=yes and home office costs are claimed, home office chain number [home_office_chain_number]",Hospital standard geographic classification (not wage) status at the beginning of the cost reporting period [geo_class_beg],Hospital standard geographic classification (not wage) status at the end of the cost reporting period [geo_class_end],Type of ownership control (2552-10 only) [ownership_hcris_only10],Does hospital qualify and is it currently receiving payments for disproportionate share (DSH) hospital adjustment? (Y/N) (2552-10 only) [receives_dsh_only10],"If this facility is part of a chain organization, the city of the home office [chain_city_only10]","If this facility is part of a chain organization, the name of the home office [chain_name_only10]","If this facility is part of a chain organization, the state of the home office [chain_state_only10]","If this facility is part of a chain organization, the street address of the home office [chain_street_address_only10]","If this facility is part of a chain organization, the zip code of the home office [chain_zip_only10]",Cost report data is from form 2552-10 (0/1) [source_2552_10],"Source of cost report data (2552-96 or 2552-10, year) [source]",Federal fiscal year of beginning date of hospital cost reporting period [hcr_begin_ffy],Ownership: Voluntary (non-profit) [ownership_nonprofit],Ownership: Proprietary (for-profit) [ownership_forprofit],Ownership: Governmental [ownership_government],Midpoint of cost reporting period,Federal fiscal year of midpoint of cost reporting period,Medicare casemix index (CMI) from CMS hospital impact files [impact_cmi],FIPS state-county code [fips_st_cnty],Hospital name (as reported in Provider of Services file) [hosp_name_pos],Hospital city (as reported in Provider of Services file) [hosp_city_pos],Hospital street address (as reported in Provider of Services file) [hosp_street_address_pos],Hospital 5-digit zip code (as reported in Provider of Services file) [hosp_zip5_pos],Hospital is a Critical Access Hospital (CAH) (Y/N) (as reported in Provider of Services file) [critical_access_hosp_pos],Hospital is subject to Medicare Inpatient Prospective Payment System (Y/N) (as reported in Provider of Services file) [ipps_hosp_pos],Category of provider/supplier (code reported in Provider of Services file) [PRVDR_CTGRY_CD],Category of provider/supplier (meaning of code reported in Provider of Services file) [PRVDR_CTGRY_CD_formatted],Category - subtype of provider (code reported in Provider of Services file) [PRVDR_CTGRY_SBTYP_CD],Category - subtype of provider (meaning of code reported in Provider of Services file) [PRVDR_CTGRY_SBTYP_CD_formatted],State name [state_name],State abbreviation [state_abbreviation],County name [county_name],"Market ID (U.S. Census code for core based statistical area, CBSA) [cbsa]","Market name (U.S. Census name for core based statistical area, CBSA) [cbsa_name]","CBSA indicator code: 0=Not, 1=Metro, 2=Micro [cbsa_ind]",CBSA county status: Central or Outying [cbsa_cnty_status],Rural-urban continuum code [rural_urban],Rural-urban continuum code description [rural_urban_desc],"Hospital CCN included (1=Y,0=N) in 2018 Compendium of US Health Systems Hospital Linkage File [in_compendium]",Inpatient days (all) [all_inpat_days],Inpatient discharges (all) [all_inpat_discharges],Bed-days available (staffed) during cost reporting period [bed_days_available],Beds [beds],"Costs, Subtotal (all inpatient, ancillary, and outpatient centers) [costs_subtotal]","Costs,Total (all inpatient, ancillary, and outpatient centers) [costs_total]",Employees on payroll (full-time equivalents) [employees_FTEs],"Inpatient charges, Subtotal (all inpatient, ancillary, and outpatient centers) [inpat_charges_subtotal]","Inpatient days, Medicaid [mdcd_inpat_days]","Inpatient discharges, Medicaid [mdcd_inpat_discharges]",Total Medicare inpatient operating costs [mdcr_inpat_costs],"Inpatient days, Medicare [mdcr_inpat_days]","Inpatient discharges, Medicare [mdcr_inpat_discharges]",Medicare inpatient payments under prospective payment system [mdcr_inpat_pps_pymts],Medicare outpatient charges [mdcr_outpat_charges],Medicare outpatient costs [mdcr_outpat_costs],"Medicare outpatient, lesser of costs or charges [mdcr_outpat_lesser_costchg]","Net expenses for cost allocation, Total (sum of reimbursable and nonreimbursable cost centers) [net_expenses_total]",Net income (or loss) for the cost reporting period [net_income],Net income from services to patients [net_income_srvcs_patients],Net income from services to patients plus other income [net_income_srvcs_patients_other],Net patient revenue (charges minus contractual allowances and discounts) [net_patient_rev],Operating expenses [operating_expenses],Expenses in providing services other than to patients [other_expenses_all],"Outpatient charges, Subtotal (all Outpatient, ancillary, and outpatient centers) [outpat_charges_subtotal]",Total salaries [total_salaries],"Disproportionate share (DSH) adjustment, Allowable disproportionate share percentage [allowable_dsh_pctg]","Disproportionate share (DSH) adjustment,  [mdcr_dsh_adjustment]","Disproportionate share (DSH) adjustment, Percentage of Medicaid patient days to total days reported on Worksheet S-3, Part I [pctg_mdcd_days_to_inpat_days]","Disproportionate share (DSH) adjustment, Percentage of SSI recipient patient days to Medicare Part A patient days [pctg_ssi_days_to_mdcr_partA_days]","Disproportionate share (DSH) adjustment, Sum of SSI days and Medicaid days percentages [sum_pctg_ssi_mdcd_days]","Medicare direct graduate medical education payment, inpatient services (Part A) [mdcr_inpat_dgme_pymt]","Medicare adjusted reimbursable bad debts, inpatient services (Part A) [mdcr_inpat_adj_reimb_bad_debt]",Medicare inpatient acute costs [mdcr_inpat_costreim_acute_cost],"Medicare inpatient under cost reimbursement, costs of covered services [mdcr_inpat_costreim_costsrvcs]","Medicare inpatient under cost reimbursement, primary payer payments [mdcr_inpat_costreim_primpayer]","Indirect medical education (IME) adjustment, Medicare IME payments [mdcr_ime_pymt]","Indirect medical education (IME) adjustment,  Current year resident to bed ratio [resident_to_bed_ratio_currentyr]",Medicare outpatient payments under prospective payment [mdcr_outpat_pps_pymts],Most recent cost report submitted? (0/1) [most_recent],Medicare inpatient cost-to-charge ratio [mdcr_inpat_cost_to_charge_ratio],Medicare outpatient cost-to-charge ratio [mdcr_outpat_cost_to_charge_ratio],Medicare inpatient revenues [mdcr_inpat_revs],Medicare outpatient revenues [mdcr_outpat_revs],Occupancy [occupancy],Operating revenues [operating_revenues],Operating margin [operating_margin],Medicare inpatient margin [mdcr_inpat_margin],Medicare outpatient margin [mdcr_outpat_margin],Medicare margin (inpatient plus outpatient) [mdcr_margin],Inpatient costs (sum of 63 cost centers) [inpat_costs],Inpatient costs (incl Medicare disallowed) (sum of 63 cost centers) [inpat_totcosts],Outpatient costs (sum of 52 cost centers) [outpat_costs],Outpatient costs (incl Medicare disallowed) (sum of 52 cost centers) [outpat_totcosts],Discharge-equivalents [discharge_equivalents],Interns and residents (full-time equivalents) per bed [internres_per_bed],Total unreimbursed and uncompensated care cost (Medicaid/CHIP plus charity care plus bad debt) as a share of operating expenses (2552-10 only) [total_uncomp_expnsshr_only10]
712268,"Voluntary Nonprofit, Other (=2)",1,390196,1-Jul-20,30-Jun-21,Y,PHILADELPHIA,AMERICAN ONCOLOGIC HOSPIAL,7701 BURHOLME AVENUE,19111,N,N,N,Y,,1,1,2,N,PHILADELPHIA,TEMPLE UNIVERSITY HEALTH SYSTEM,PA,2450 W. HUNTING PARK AVENUE,,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,.,42101,Hospital Of The Fox Chase Cancer Center,Philadelphia,333 Cottman Avenue,19111,N,Y,1,Hospital (=01),1,Short Term,Pennsylvania,PA,Philadelphia,37980,"Philadelphia-Camden-Wilmington,PA-NJ-DE-MD MetroSA",1,Central,1,County in metro area w 1 million+ p,1,18098,3484,36500,100,.,.,1047,317325312,465,50,21436176,5999,985,.,268296064,41536288,22755,189069952,2030105,-22948704,2197642,209028480,231977216,167538,743082496,88673728,.,.,.,.,.,.,.,.,.,.,.,.,36947040,1,0.22,0.155,.,36969795,0.49584,234015018,0.008,.,-0.124,-0.7033,0,67668757.14,0,110733519.9,9185.24,0,.
712272,"Voluntary Nonprofit, Other (=2)",1,421303,1-Oct-20,30-Sep-21,N,KINGSTREE,WILLIAMSBURG REGIONAL HOSPITAL,WILLIAMSBURG REGIONAL HOSPITAL,29556,N,,Y,N,,2,2,2,N,,,,,,1,"2552-10, 2021",2021,1,0,0,1-Apr-21,2021,.,45089,Williamsburg Regional Hospital,Kingstree,500 Nelson Boulevard,29556,Y,N,1,Hospital (=01),11,Critical Access Hospitals,South Carolina,SC,Williamsburg,SC999,Non-metropolitan areas of South Carolina,0,,6,"Urban population 2,500-19,999, metr",1,3342,441,9125,25,.,.,182.59,16147584,62,5,2191040,1260,150,.,7049012,2515812,2540970,23360848,2578954,-409940,2578954,25021408,25431344,.,34675744,11961080,.,.,.,.,.,.,.,2191040,2212950,.,.,.,.,1,0.45,0.357,2212950,2540970,0.36625,27776448,0.084,0.01,0.01,0.0099,0,8276347.54,0,12318793.46,1097.4,0,0.03428
712276,"Voluntary Nonprofit, Other (=2)",1,490089,1-Oct-20,30-Sep-21,Y,ROCKY MOUNT,CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVE,24151,N,,N,N,,1,1,2,Y,,,,,,1,"2552-10, 2021",2021,1,0,0,1-Apr-21,2021,1.3572,51067,Carilion Franklin Memorial Hospital,Rocky Mount,180 Floyd Avenue,24151,N,Y,1,Hospital (=01),1,Short Term,Virginia,VA,Franklin,40220,"Roanoke, VA Metro SA",1,Outlying,2,County in metro area w 250k - 1 mil,1,4648,1070,13505,37,43427872,42146496,217.39,39434336,151,151,3921742,1827,426,4746908,29542528,4862344,18193,44287296,6674008,3617146,6674008,54250208,50633056,.,140113792,17761232,0.0476,38349,0.1332,0.0515,0.1847,.,45007,.,.,.,.,.,4008508,1,0.26,0.165,4722674,4026701,0.34417,55140423,0.082,0.17,-0.208,-0.004,12322811.37,12213194.04,31105080.63,29933322.96,3692.46,0,0.05473
712286,"Governmental, County (=9)",1,10007,1-Oct-20,30-Sep-21,N,OPP,MIZELL MEMORIAL HOSPITAL,702 MAIN STREET,36462-,N,N,N,N,,2,2,9,Y,,,,,,1,"2552-10, 2021",2021,0,0,1,1-Apr-21,2021,1.5399,1039,Mizell Memorial Hospital,Opp,702 N Main St,36467,N,Y,1,Hospital (=01),1,Short Term,Alabama,AL,Covington,AL999,Non-metropolitan areas of Alabama,0,,6,"Urban population 2,500-19,999, metr",1,6517,1213,16425,45,22653232,22314064,144.13,23728480,597,121,3771202,3057,481,4613212,5679336,1408081,156,22528272,3223872,-2818576,3223872,20650448,23469024,.,39147840,9798000,0.0422,40879,0.1034,0.0731,0.1765,.,45894,.,.,.,.,.,1502902,1,0.41,0.248,4588500,1503058,0.39677,26692896,0.121,0.18,0.063,0.1498,11711822.26,11697118.26,10941421.74,10602250.74,2312.46,0,0.09184
712292,"Voluntary Nonprofit, Church (=1)",1,50084,1-Jul-20,30-Jun-21,Y,STOCKTON,ST. JOSEPHS MEDICAL CENTER,1800 N. CALIFORNIA STREET,95204,N,N,N,Y,HB1184,1,1,1,Y,SAN FRANCISCO,DIGNITY HEALTH,CA,185 BERRY ST SUITE 300,94107,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,2.343,6077,St Joseph's Medical Center Of Stockton,Stockton,1800 N California St,95204,N,Y,1,Hospital (=01),1,Short Term,California,CA,San Joaquin,44700,"Stockton, CA Metro SA",1,Central,2,County in metro area w 250k - 1 mil,1,99310,18879,127020,348,545232384,540029952,2183.37,2731296768,13449,1227,96103296,23421,4102,117039360,292394752,34398688,40535,569730560,113468544,40723232,113468544,686898176,646174720,.,1279140864,259003264,0.2954,6212172,0.3614,0.1274,0.4888,1884222,297335,.,.,.,7864436,.,34766880,1,0.14,0.118,114995034,34807415,0.78185,705683840,0.084,0.16,0.012,0.1288,398040778.6,396146089.7,147191836.4,143785097.3,25731.32,0.17537,0.02927
712293,"Proprietary, Corporation (=4)",1,50102,1-Jul-20,30-Jun-21,N,RIVERSIDE,DOCTORS HOSPITAL OF RIVERSIDE,3865 JACKSON STREET,92503,N,N,N,N,,1,1,4,Y,,,,,,1,"2552-10, 2020",2020,0,1,0,30-Dec-20,2021,1.9002,6065,"Doctors Hospital Of Riverside, Llc",Riverside,3865 Jackson Street,92503,N,Y,1,Hospital (=01),1,Short Term,California,CA,Riverside,40140,"Riverside-San Bernardino-Ontario, CA Metro SA",1,Central,1,County in metro area w 1 million+ p,1,30877,5920,70445,193,109293504,109293504,621.71,507292928,3469,687,17899168,6502,917,18636000,15738592,2024862,.,110352768,5716688,-2440386,5716688,127014912,129455296,.,217619200,52763552,0.3706,1132751,0.4337,0.1462,0.5799,.,5862,.,.,.,.,.,1662027,1,0.16,0.129,18632844,1662027,0.43831,135122075,0.042,0.04,-0.218,0.0183,86399053.64,86399053.64,22894481.36,22894481.36,7488.71,0,0.0817
712295,"Proprietary, Corporation (=4)",1,50132,1-Jul-20,30-Jun-21,Y,SAN GABRIEL,SAN GABRIEL VALLEY MEDICAL CENTER,438 WEST LAS TUNAS DRIVE,91778-1507,N,,N,N,559032,1,1,4,Y,ALHAMBRA,AHMC HEALTHCARE INC,CA,55 S RAYMOND AVE.  STE 105,91801,1,"2552-10, 2020",2020,0,1,0,30-Dec-20,2021,1.9504,6037,San Gabriel Valley Medical Center,San Gabriel,438 W Las Tunas Drive,91776,N,Y,1,Hospital (=01),1,Short Term,California,CA,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA Metro SA",1,Central,1,County in metro area w 1 million+ p,1,34329,6563,68255,187,147251328,147251328,581.24,711396352,3035,268,27301344,9858,1551,27569152,40310304,4569516,.,147804800,5017816,-26550768,5017816,164567680,191118464,.,216952576,69910912,0.526,2792348,0.3922,0.3761,0.7683,.,47278,.,.,.,.,.,4680912,1,0.15,0.113,27543695,4680912,0.50295,195919237,0.025,0.01,0.024,0.011,125449120.6,125287064.5,21802167.45,21785837.49,7704.22,0,0.09054
712299,"Governmental, County (=9)",1,51330,1-Jul-20,30-Jun-21,N,ALTURAS,MODOC MEDICAL CENTER,228 W MCDOWELL AVE,96101,N,N,Y,N,,2,2,9,N,,,,,,1,"2552-10, 2020",2020,0,0,1,30-Dec-20,2021,.,6049,Modoc Medical Center,Alturas,1111 N Nagle Street,96101,Y,N,1,Hospital (=01),11,Critical Access Hospitals,California,CA,Modoc,CA999,Non-metropolitan areas of California,0,,6,"Urban population 2,500-19,999, metr",1,1657,260,2920,8,29854640,29614064,117.83,11996704,.,.,1802403,1207,142,.,8548296,4803652,4851688,29632240,5299692,809517,6631808,32065664,31256144,1332119,26837328,12082928,.,.,.,.,.,.,.,1802403,1820427,.,.,.,.,1,0.74,0.562,1820427,4851688,0.56747,35587758,0.084,0.01,0.01,0.0099,10996516.44,10990505.09,18858133.56,18623558.91,700.57,0,0.36809
712318,"Governmental, State (=10)",5,120019,1-Jul-20,30-Jun-21,Y,KEALAKEKUA,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,96750,N,N,N,N,HB1242,2,2,10,Y,HONOLULU,HAWAII HEALTH SYSTEMS CORP,HI,3675 KILAUEA AVE,96816,1,"2552-10, 2020",2020,0,0,1,30-Dec-20,2021,1.5501,15001,Kona Community Hospital,Kealakekua,79-1019 Haukapila Street,96750,N,Y,1,Hospital (=01),1,Short Term,Hawaii,HI,Hawaii,25900,"Hilo, HI Micro SA",2,Central,5,"Urban population 20k+, not metro ar",1,15953,2550,30295,83,115338176,113561984,423.64,125324224,4943,1049,15378880,3150,590,12861728,20211824,8429640,1040,113610368,5643476,-33936224,13383896,83437568,117373824,7740420,110772352,40610624,0.12,208099,0.3022,0.059,0.3612,.,19536,.,.,.,.,.,6646872,1,0.56,0.417,12851208,6647912,0.52659,97594743,-0.282,-0.2,-0.268,-0.221,73888849.76,73315786.63,41449322.24,40246215.37,3949.81,0,0.1002
712319,"Governmental, State (=10)",1,121300,1-Jul-20,30-Jun-21,Y,WAIMEA KAUAI,KAUAI VETERANS MEMORIAL HOSPITAL,4643 WAIMEA CANYON ROAD,96796-0337,N,N,Y,N,952005,2,2,10,N,HONOLULU,HAWAII HEALTH SYSTEMS CORP,HI,3675 KILAUEA AVE,96816,1,"2552-10, 2020",2020,0,0,1,30-Dec-20,2021,.,15007,Kauai Veterans Memorial Hospital,Waimea,4643 Waimea Canyon Drive,96796,Y,N,1,Hospital (=01),11,Critical Access Hospitals,Hawaii,HI,Kauai,28180,"Kapaa, HI Micro SA",2,Central,5,"Urban population 20k+, not metro ar",1,4276,648,9125,25,42142016,41658912,223.98,24948080,702,277,2068340,1050,81,.,5290604,2903034,2932064,50047552,13101872,-11909104,13101872,40410048,52319168,.,31311456,23202336,.,.,.,.,.,.,.,2068340,2089023,.,.,.,.,1,0.94,0.549,2089023,2932064,0.4686,65400139,0.2,0.01,0.01,0.0099,25459656.58,25443688.02,16682365.42,16215219.98,1060.97,0,0.05692
712320,"Governmental, State (=10)",1,121306,1-Jul-20,30-Jun-21,Y,KAPAA  KAUAI,SAMUEL MAHELONA MEMORIAL HOSPITAL,4800 KAWAIHAU ROAD,96746,N,N,Y,N,952005,2,2,10,N,HONOLULU,HAWAII HEALTH SYSTEMS CORP,HI,3675 KILAUEA AVENUE,96816,1,"2552-10, 2020",2020,0,0,1,30-Dec-20,2021,.,15007,Samuel Mahelona Memorial Hospital,Kapaa,4800 Kawaihau Road,96746,Y,N,1,Hospital (=01),11,Critical Access Hospitals,Hawaii,HI,Kauai,28180,"Kapaa, HI Micro SA",2,Central,5,"Urban population 20k+, not metro ar",1,300,.,1825,5,22256192,22256192,65.4,18266464,.,.,.,108,.,.,685161,476333,481096,25410592,3792256,-9109088,3792256,15445160,24554256,.,8495352,12076432,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,0.695,.,481096,0.16438,28340337,0.134,.,0.01,0.0099,16228785.81,16228785.81,6027410.19,6027410.19,.,0,0.03156
712354,"Voluntary Nonprofit, Other (=2)",1,271313,1-Jul-20,30-Jun-21,Y,BIG TIMBER,PIONEER MEDICAL CENTER,301 WEST 7TH,59011,N,,Y,N,,2,2,2,N,,,,,,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,.,30097,Pioneer Medical Center,Big Timber,301 W 7th Ave,59011,Y,N,1,Hospital (=01),11,Critical Access Hospitals,Montana,MT,Sweet Grass,MT999,Non-metropolitan areas of Montana,0,,9,"Rural or <2,500 urban population, n",1,7072,89,9125,25,.,.,50.8,3764870,.,1,698222,919,68,.,3184136,1514279,1529422,10060432,3802838,-1725033,3802838,9498912,11223944,.,9131440,3606112,.,.,.,.,.,.,.,698222,705204,.,.,.,.,1,0.88,0.476,705204,1529422,0.77501,14257880,0.213,0.01,0.01,0.0099,0,4291274.58,0,5049626.42,193.73,0,0.03545
712370,"Voluntary Nonprofit, Other (=2)",1,351306,1-Jul-20,30-Jun-21,N,COOPERSTOWN,COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVENUE NE,58425-7101,N,N,Y,N,,2,2,2,N,,,,,,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,.,38039,Cooperstown Medical Center,Cooperstown,1200 Roberts Ave Ne,58425,Y,N,1,Hospital (=01),11,Critical Access Hospitals,North Dakota,ND,Griggs,ND999,Non-metropolitan areas of North Dakota,0,,9,"Rural or <2,500 urban population, n",1,743,37,6570,18,.,.,24,1301023,34,1,528762,585,36,.,1480782,1122676,1133903,5276432,3678490,-1723028,3678490,3948414,5671440,.,3652458,2589302,.,.,.,.,.,.,.,528762,534050,.,.,.,.,1,1.15,0.758,534050,1133903,0.11309,7962380,0.288,0.01,0.01,0.0099,0,1806797.2,0,2855222.8,95.47,0,0.02886
712372,"Voluntary Nonprofit, Church (=1)",1,351324,1-Jul-20,30-Jun-21,Y,VALLEY CITY,MERCY HOSPITAL OF VALLEY CITY,570 CHAUTAQUA BOULEVARD,58072,N,,Y,N,69010,2,2,1,N,ENGLEWOOD,CATHOLIC HEALTH INITIATIVES,CO,198 INVERNESS DRIVE WEST SUITE 800,80112,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,.,38003,Chi Mercy Health,Valley City,570 Chautauqua Blvd,58072,Y,N,1,Hospital (=01),11,Critical Access Hospitals,North Dakota,ND,Barnes,ND999,Non-metropolitan areas of North Dakota,0,,6,"Urban population 2,500-19,999, metr",1,3323,202,9125,25,.,.,53.6,5557968,17,1,1156461,1765,166,.,7907288,3455062,3489614,10905000,8447696,456035,8447696,13059392,12603360,.,15356088,3703584,.,.,.,.,.,.,.,1156461,1168026,.,.,.,.,1,0.62,0.437,1168026,3489614,0.36416,13938399,0.096,0.01,0.01,0.0099,0,4382552.7,0,6486488.3,500.97,0,0.05393
712373,"Voluntary Nonprofit, Church (=1)",1,351334,1-Jul-20,30-Jun-21,Y,WILLISTON,MERCY MEDICAL CENTER,1301 15TH AVENUE W,58801,N,,Y,N,69010,2,2,1,N,ENGLEWOOD,CATHOLIC HEALTH INITIATIVES,CO,198 INVERNESS DRIVE WEST SUITE 800,80112,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,.,38105,Chi St Alexius Health Williston,Williston,1301 15th Ave W,58801,Y,N,1,Hospital (=01),11,Critical Access Hospitals,North Dakota,ND,Williams,48780,"Williston, ND Micro SA",2,Central,7,"Urban population 2,500-19,999, not",1,5007,1555,9125,25,.,.,325.29,26939440,711,240,3582686,1221,296,.,32903968,13830424,13968728,71901888,4614088,-5025676,4621628,83139328,88164992,7542,126776640,27359520,.,.,.,.,.,.,.,3582686,3618514,.,.,.,.,1,0.61,0.42,3618514,13968728,0.54871,92500229,0.047,0.01,0.01,0.0099,0,16342606.91,0,53048346.09,6602.55,0,0.07594
712374,"Voluntary Nonprofit, Church (=1)",1,351336,1-Jul-20,30-Jun-21,Y,DICKINSON,ST JOSEPHS HOSPITAL & HEALTH CTR,2500 FAIRWAY STREET,58601,N,,Y,N,69010,2,2,1,N,ENGLEWOOD,CATHOLIC HEALTH INITATIVES,CO,198 INVERNESS DRIVE WEST SUITE 800,80112,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,.,38089,Chi St Alexius Health Dickinson,Dickinson,2500 Fairway Street,58601,Y,N,1,Hospital (=01),11,Critical Access Hospitals,North Dakota,ND,Stark,19860,"Dickinson, ND Micro SA",2,Central,7,"Urban population 2,500-19,999, not",1,5566,1486,9125,25,.,.,253.79,33444800,591,193,7478804,2152,452,.,24599728,11416584,11530752,60434816,3875130,3421852,3875130,65249760,61827904,.,79249536,22608192,.,.,.,.,.,.,.,7478804,7553592,.,.,.,.,1,0.64,0.464,7553592,11530752,0.60997,64840080,0.046,0.01,0.01,0.0099,0,20298816.72,0,37213830.28,4210.28,0,0.06681
712405,"Voluntary Nonprofit, Other (=2)",1,390266,1-Jul-20,30-Jun-21,Y,GROVE CITY,GROVE CITY MEDICAL CENTER,631 NORTH BROAD ST EXT,16127-,N,N,N,N,,1,1,2,N,PITTSBURGH  PA 15222,ALLEGHENY HEALTH NETWORK,,120 FIFTH AVENUE,15219,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,1.4476,42085,Grove City Medical Center,Grove City,631 North Broad Street Ext.,16127,N,Y,1,Hospital (=01),1,Short Term,Pennsylvania,PA,Mercer,49660,"Youngstown-Warren-Boardman, OH-PA Metro SA",1,Central,2,County in metro area w 250k - 1 mil,1,3613,1074,24455,67,45874784,44166752,333.56,27973440,21,8,3421524,1054,304,2599864,24304912,6251712,791,44448320,-2132566,-3166476,-2132566,41802464,44968928,.,132975040,14015056,.,.,0.0523,0.0313,0.0836,.,.,.,.,.,.,.,4834620,1,0.39,0.257,2599864,4835411,0.14774,42156531,-0.067,-0.32,-0.293,-0.301,13258664.36,12734985.52,32616131.64,31408097.48,3722.79,0,0.06628
712407,"Proprietary, Corporation (=4)",1,390272,1-Jul-20,13-Jun-21,Y,NORRISTOWN,VALLEY FORGE MEDICAL CENTER,1033 WEST GERMANTOWN PIKE,19403-3905,N,N,N,N,,1,1,4,Y,,,,,,1,"2552-10, 2020",2020,0,1,0,22-Dec-20,2021,1.411,42091,Valley Forge Medical Center,Norristown,1033 West Germantown Pike,19403,N,Y,1,Hospital (=01),1,Short Term,Pennsylvania,PA,Montgomery,37980,"Philadelphia-Camden-Wilmington,PA-NJ-DE-MD MetroSA",1,Central,1,County in metro area w 1 million+ p,1,13431,1964,17400,50,10562206.16,10562206.16,139.19,20596916.78,13,3,916643.92,1135,170,1722443.64,.,.,.,13399773.37,-322735.92,-2246983.56,-322735.92,11715483.88,13962469.35,.,.,8347278.64,0.12,44354.98,0.7831,0.1104,0.8935,.,19973,.,.,.,.,.,.,1,0.5,.,1711689.63,.,0.7719,13639732.24,-0.024,0.46,.,0.4645,10562204.07,10562204.07,0,0,1964,0,0.35985
712408,"Voluntary Nonprofit, Other (=2)",1,391303,1-Jul-20,30-Jun-21,N,MCCONNELLSBURG,FULTON COUNTY MEDICAL CENTER,214 PEACH ORCHARD ROAD,17233,N,N,Y,N,,2,2,2,N,,,,,,1,"2552-10, 2020",2020,1,0,0,30-Dec-20,2021,.,42057,Fulton County Medical Center,Mcconnellsburg,214 Peach Orchard Road,17233,Y,N,1,Hospital (=01),11,Critical Access Hospitals,Pennsylvania,PA,Fulton,PA999,Non-metropolitan areas of Pennsylvania,0,,8,"Rural or <2,500 urban population, m",1,2293,498,7665,21,39145408,37666528,258.41,19360704,.,.,.,.,197,.,.,.,.,47911872,6996056,-3395326,6996056,49366400,52761696,.,77378752,24869520,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,0.29915,52178268,-0.011,.,.,.,12400810.08,12362776.93,26744625.92,25303779.07,1517.29,0,0.05562
712415,"Voluntary Nonprofit, Other (=2)",1,420072,1-Oct-20,30-Sep-21,N,VARNVILLE,HAMPTON REGIONAL MEDICAL CENTER,503 CAROLINA WEST,29944,N,,N,N,,2,2,2,Y,,,,,,1,"2552-10, 2021",2021,1,0,0,1-Apr-21,2021,1.3207,45049,Hampton Regional Medical Center,Varnville,595 West Carolina Avenue,29944,N,Y,1,Hospital (=01),1,Short Term,South Carolina,SC,Hampton,SC999,Non-metropolitan areas of South Carolina,0,,6,"Urban population 2,500-19,999, metr",1,3528,711,11680,32,24100848,23315920,168.27,19008336,142,27,3044486,1112,236,2448504,8531312,1942768,15707,23315920,9651616,-1455803,9651616,25015536,26471344,.,47722688,13055808,0.0325,13589,0.0854,0.0761,0.1615,.,40176,.,.,.,.,.,1596407,1,0.55,0.228,2426871,1612114,0.30205,35942109,0.264,-0.25,-0.205,-0.2348,10549626.82,10519069.93,13551228.18,12796864.07,1575.96,0,0.09892
